1377,1218,1440,1377
931,640,1228,948
1296,1398,1399,1435
1399,1105,1431,1245
879,1947,1114,2240
982,2112,1089,2264
879,1947,1009,2026
40,1198,129,1326
931,832,1028,872
1608,1691,1645,2398
1605,925,1650,2043
815,766,916,862
32,2233,128,2271
722,1700,760,1741
853,962,956,1111
1106,250,1411,558
43,1063,128,1190
1012,1738,1077,1852
1475,2331,1507,2426
1014,1772,1077,1852
1306,1289,1359,1363
981,1051,1093,1231
928,1767,997,1876
972,501,1056,616
1462,598,1507,712
968,2679,1171,2707
48,1603,128,1730
436,251,527,2050
481,1238,508,1443
445,801,527,2050
1267,797,1317,950
1269,797,1317,921
1610,1122,1628,1296
661,848,1516,1628
1613,1177,1633,1312
911,745,984,790
42,2142,110,2233
1434,1599,1464,1641
853,962,929,1048
429,238,1432,250
1509,2099,1566,2320
415,1667,427,1734
1509,2099,1566,2314
468,801,527,1443
844,766,916,862
650,1466,1026,1727
401,1531,428,1801
1020,1660,1058,1705
1106,250,1392,558
763,625,812,710
859,982,956,1111
1252,2344,1298,2400
1643,220,1678,1261
13,706,23,2191
765,2613,1671,2707
1305,2595,1345,2636
1091,848,1516,1609
661,1307,1246,1628
880,593,1102,779
1214,271,1263,291
1032,593,1102,666
714,761,836,1009
460,252,596,727
714,782,836,1009
987,1051,1093,1231
39,1738,116,1865
1021,2389,1148,2574
1238,1396,1306,1445
1634,1808,1636,2051
853,962,1129,1219
743,600,851,688
743,600,848,688
1643,221,1672,2705
430,739,523,2169
1091,1154,1125,1240
625,1593,935,2081
430,1495,432,2206
625,1593,900,2081
714,786,836,1009
427,721,430,1126
838,944,1053,1513
1094,589,1150,641
912,250,1219,571
850,771,916,862
850,798,916,862
1118,250,1392,558
1201,662,1286,828
1023,785,1123,1023
709,631,1073,842
1040,785,1123,976
912,688,1073,842
430,2659,1224,2678
445,801,523,2080
1348,1953,1409,2119
1348,1953,1399,2119
743,600,822,688
746,1805,840,1955
790,1838,840,1955
985,512,1056,616
1330,1289,1359,1363
714,786,836,983
991,640,1228,948
1087,640,1228,948
1643,1531,1672,2705
400,220,1643,250
32,2239,80,2271
1633,1360,1637,1759
1091,1154,1125,1222
32,2176,58,2224
449,1693,459,1829
1189,2514,1254,2625
991,755,1117,947
1533,253,1642,1665
679,623,758,772
1554,253,1642,1212
1495,796,1534,969
1121,666,1164,710
1495,796,1525,922
580,1366,622,1431
927,1035,1419,1483
430,739,501,2169
33,2141,89,2230
461,2365,588,2676
948,688,1073,842
445,1044,523,2050
1040,463,1496,824
664,1281,746,1363
1280,239,1610,665
509,668,577,749
1143,1029,1212,1083
1085,887,1177,1175
1143,1035,1212,1083
1201,683,1286,828
714,1717,935,2033
1379,2108,1411,2200
1533,1173,1602,1665
1549,1173,1602,1660
1372,345,1420,401
1549,1505,1602,1660
880,610,1052,779
50,658,75,785
936,610,1052,779
902,222,1036,249
1119,606,1197,711
1101,1628,1349,1895
769,600,924,739
1610,2207,1641,2677
1360,2306,1446,2443
1079,1328,1465,1696
1091,848,1516,1580
984,2180,1049,2264
714,786,836,959
709,631,960,830
1231,831,1307,945
482,2678,901,2689
1059,987,1111,1055
1053,803,1106,914
955,610,1052,779
1587,2336,1607,2608
1065,633,1107,689
1053,803,1106,912
1011,1035,1129,1139
1096,755,1207,948
415,1059,424,1126
1227,732,1313,856
714,786,805,959
714,816,805,959
1610,1122,1632,1312
1040,463,1382,798
1599,1203,1620,1672
1296,975,1490,1280
1210,1753,1520,2131
625,1813,848,2046
853,962,1093,1219
1021,2270,1385,2678
33,2141,89,2192
1087,640,1228,791
976,1987,1114,2240
1089,838,1142,944
805,1062,1259,1474
1089,838,1142,929
1107,1782,1268,2151
1089,838,1131,919
1019,441,1070,489
1096,779,1207,948
863,1017,1093,1219
1096,779,1178,948
653,816,1053,1148
1096,779,1174,948
1023,920,1114,1023
1096,779,1174,940
1269,797,1317,886
1129,789,1207,877
1428,909,1602,1624
103,1198,129,1326
860,1784,908,1852
993,250,1342,539
1330,1353,1601,1847
993,250,1249,539
986,710,1040,792
1036,2679,1171,2707
711,725,810,821
1360,641,1428,677
1245,2279,1286,2330
838,944,1053,1510
1278,1672,1320,1700
80,1738,128,1864
1453,2576,1575,2678
480,1455,523,2017
1087,672,1228,791
714,837,805,959
858,670,947,762
726,837,805,959
746,837,805,959
747,837,805,916
824,1700,886,1751
715,1564,778,1694
1085,935,1138,1112
401,924,428,1599
1184,635,1258,753
968,610,1052,779
1471,1021,1516,1102
1550,1950,1614,2169
1091,848,1490,1580
962,688,1073,842
1087,672,1228,785
1087,682,1228,785
1087,723,1155,784
966,1578,1615,2678
1296,975,1490,1260
1273,1751,1520,2207
1263,1089,1336,1158
684,1559,1339,2178
1193,461,1258,498
748,1355,819,1400
1055,676,1123,758
1082,692,1138,727
1056,676,1123,758
460,252,584,727
460,252,550,727
1147,682,1228,785
1614,925,1650,2043
782,1543,824,1607
631,2679,901,2689
1128,1138,1185,1202
1518,2406,1541,2561
1609,1076,1624,1222
736,631,960,830
736,666,817,748
736,666,781,748
805,1142,1259,1474
1269,797,1317,869
1284,1105,1413,1286
1436,363,1463,455
23,1873,129,2137
692,587,1313,1015
26,2007,129,2137
746,1557,1170,2028
1273,1760,1520,2207
743,601,789,688
1183,1767,1231,1822
1508,1395,1536,1476
622,736,913,1148
900,1142,1179,1359
653,924,913,1148
993,268,1219,539
1125,1328,1465,1696
1128,804,1263,1073
1321,2352,1512,2677
1379,1578,1615,2678
1379,1578,1615,2677
1040,463,1557,1085
445,1044,508,2050
445,1044,480,1575
1108,863,1168,940
1111,848,1490,1580
1119,863,1168,940
1603,1264,1620,1672
1394,1326,1457,1419
772,631,960,830
847,692,960,830
815,735,880,858
847,705,960,830
815,766,872,858
1136,1852,1187,1915
816,789,854,858
436,251,596,882
966,2103,1568,2678
1365,1603,1415,1684
429,239,1432,250
893,2108,1090,2494
631,239,1432,250
835,1062,1049,1224
1533,1571,1588,1665
1273,1977,1457,2207
1287,2279,1323,2358
891,1736,1164,2028
13,706,21,2191
92,1603,128,1730
1011,2198,1049,2264
55,2142,110,2233
976,2002,1114,2240
1096,779,1174,883
1145,966,1443,1127
991,755,1117,906
1296,966,1443,1118
401,451,427,855
1296,966,1443,1097
1296,966,1418,1097
1287,445,1343,536
1295,2279,1323,2340
1305,2595,1362,2676
1386,2306,1423,2383
1321,2595,1362,2676
1201,683,1286,811
1201,683,1273,787
1554,253,1642,1132
1379,1578,1608,2455
431,2164,458,2677
1112,516,1602,1847
431,2363,458,2677
772,631,893,735
772,631,812,710
795,638,893,735
1463,598,1507,712
1463,598,1507,703
398,2672,1681,2722
1115,1026,1138,1112
1107,1782,1268,2131
1644,2341,1671,2684
714,1717,935,1985
746,1557,1170,1830
653,963,717,1089
1554,253,1642,1099
436,251,503,973
1147,720,1228,785
390,223,401,2705
1480,2110,1615,2677
991,755,1117,874
1232,1645,1320,1723
1112,516,1601,1847
431,1968,588,2677
1356,1701,1408,1754
1309,975,1490,1260
1309,975,1470,1154
1145,1046,1327,1127
1009,1854,1308,2415
968,610,1052,768
935,2402,981,2457
431,1968,497,2436
1227,767,1313,856
1220,1788,1381,2131
1355,1245,1398,1296
1074,785,1123,894
1378,1956,1536,2164
858,688,947,762
753,2536,863,2596
403,246,449,2475
933,1785,997,1876
1280,239,1610,631
174,1054,233,1082
404,222,499,247
1686,2614,1745,2642
428,222,499,247
1372,966,1418,1041
1308,222,1510,250
653,816,1053,1136
927,1142,1317,1483
1480,308,1549,497
1128,804,1263,1074
847,705,949,830
1428,912,1602,1624
1111,848,1490,1401
1325,2352,1512,2677
746,1559,1339,2178
26,2141,63,2271
1280,239,1610,608
1379,1578,1597,2455
1529,2099,1566,2214
731,1732,773,1829
1643,1600,1672,2705
1207,250,1342,279
1387,1956,1536,2159
1394,1956,1536,2159
968,610,1044,768
968,610,1044,717
1423,1956,1536,2067
968,610,1024,717
1423,1956,1536,2064
987,1052,1093,1231
1399,1120,1431,1245
1330,1353,1601,1796
692,587,1313,983
1108,779,1174,883
1394,1976,1515,2159
709,670,777,799
1649,656,1746,2708
1556,535,1628,1132
27,657,128,786
1107,1782,1268,2124
1129,1782,1268,2032
1016,1099,1093,1231
1129,1782,1268,2026
686,2358,1109,2676
880,634,948,703
773,1857,922,2033
863,1017,1093,1188
703,405,1064,673
761,2361,904,2511
771,405,1064,673
1009,1854,1298,2165
686,453,914,592
1111,1026,1490,1401
795,638,893,706
622,736,725,967
1111,1073,1419,1401
1510,909,1598,1064
463,1211,508,2050
1150,1339,1444,1580
1026,2247,1167,2490
1107,2247,1151,2299
1020,1803,1077,1857
1011,1035,1125,1139
63,1468,128,1596
1101,1628,1349,1891
1095,651,1135,707
1096,239,1610,677
1118,250,1392,537
394,206,1439,251
23,1873,129,2009
1047,680,1088,751
401,924,427,1599
403,246,449,2205
1135,1328,1465,1696
1168,485,1235,529
1429,1096,1572,1393
415,246,449,990
1025,1035,1419,1427
430,1040,501,2169
1150,1339,1409,1580
1614,925,1650,1803
1614,925,1650,1618
1614,1055,1637,1557
1208,764,1469,1089
1614,1055,1637,1520
1382,1882,1568,2576
1617,1332,1634,1520
976,2002,1077,2107
686,478,768,536
1270,646,1300,708
403,1281,432,2205
1429,1223,1470,1355
1643,1647,1672,2705
1644,2205,1672,2705
684,1726,922,2033
1074,785,1123,890
977,2060,1114,2240
661,1312,1181,1628
1171,2613,1671,2707
692,617,990,983
1386,1537,1433,1588
744,617,990,885
927,1202,1317,1483
174,1982,234,2026
400,1936,428,2708
893,2108,1043,2364
400,2003,428,2708
1053,807,1092,943
401,2003,427,2475
715,1564,770,1694
1171,764,1224,818
1605,1477,1634,1751
773,1889,922,2033
1304,1567,1366,1609
1379,1675,1597,2455
1347,437,1460,665
1258,2083,1431,2585
1258,2083,1431,2313
802,1857,840,1955
1588,2412,1607,2608
847,705,945,830
465,1520,508,2050
1610,2307,1641,2677
1023,920,1095,1020
1354,437,1460,665
1506,2078,1529,2180
1322,1753,1520,2010
1212,914,1255,1043
1365,1603,1409,1671
1472,282,1590,631
1189,2514,1243,2608
708,1307,1246,1628
1382,1882,1567,2284
711,670,777,799
1394,1976,1512,2159
711,670,777,748
783,1396,1181,1628
1111,1073,1362,1391
1220,1176,1362,1391
1288,2212,1416,2585
1296,975,1385,1097
1335,1053,1419,1137
1386,817,1479,1059
1111,1073,1296,1264
899,587,1313,947
991,755,1087,874
899,610,1313,947
899,610,1313,906
1237,1100,1419,1427
899,610,1117,906
1258,516,1596,965
899,633,1117,906
430,739,501,2677
962,707,1073,842
1587,2336,1609,2496
759,453,914,592
686,2378,1109,2676
759,453,900,592
747,2330,1155,2677
498,222,901,248
747,2330,1141,2677
1021,2450,1336,2678
863,1017,1040,1188
1394,1957,1421,2016
1422,1823,1448,1920
887,944,1053,1188
1258,2083,1389,2207
1643,220,1678,1125
1257,855,1317,966
1032,2081,1308,2415
1101,1719,1146,1794
846,1508,981,1697
1087,682,1313,886
763,617,990,885
404,2680,766,2707
769,600,848,659
805,1219,1259,1474
1487,1675,1621,2169
773,1889,857,2016
692,759,832,983
722,761,803,832
1020,1803,1077,1853
825,1875,935,1985
390,222,428,2705
1220,1236,1342,1391
1258,548,1557,768
760,816,1053,1089
1025,1035,1327,1267
481,1238,510,1509
1418,516,1596,965
489,1370,510,1509
714,1717,916,1936
415,585,430,990
1094,863,1168,948
650,1593,760,1738
650,1593,757,1724
1166,1029,1209,1073
1091,1513,1153,1547
837,1875,935,1985
1686,702,1746,745
1262,598,1395,761
1394,1976,1512,2136
1262,598,1382,740
1394,1976,1512,2110
1533,2099,1566,2196
686,453,900,617
1087,723,1182,883
1306,2083,1389,2195
1087,723,1182,836
756,1717,916,1936
1429,1106,1572,1393
1379,1675,1590,2455
746,1466,903,1703
853,1078,1049,1224
977,2060,1114,2147
1554,253,1641,832
977,2065,1103,2147
1262,598,1382,717
1262,598,1351,717
1285,2165,1431,2313
1233,666,1382,798
1406,134,1474,202
1016,1099,1093,1219
1396,1988,1512,2110
1335,1862,1362,1923
1396,1988,1507,2110
1101,1628,1339,1891
1177,2075,1242,2131
175,1198,234,1258
1350,672,1382,740
912,250,1116,414
1045,2081,1308,2415
661,1536,761,1627
1430,305,1478,359
175,1686,234,1786
1480,2081,1630,2677
1288,2294,1416,2585
1288,2294,1409,2585
1414,54,1474,130
1380,683,1496,824
1289,2212,1393,2327
1394,1976,1457,2047
1386,817,1479,1016
1643,1647,1672,2206
747,2330,1109,2676
714,1805,793,1856
175,894,233,954
966,2103,1568,2677
1429,1141,1572,1393
625,1668,900,2081
1107,1854,1298,2165
1620,1577,1634,1751
1394,1241,1440,1377
1606,134,1673,202
1025,1035,1125,1139
1335,1026,1490,1366
1137,1772,1268,1891
436,251,472,825
677,924,913,1148
436,251,465,592
1428,912,1593,1327
677,944,913,1148
686,2521,863,2637
940,1557,1170,1822
686,2521,859,2637
463,494,503,973
759,1717,916,1936
463,494,503,882
1040,587,1115,641
1280,356,1447,608
815,766,872,811
1128,804,1263,1060
174,663,233,706
1645,585,1672,1125
179,669,227,698
1274,1758,1332,1808
1129,789,1207,857
1111,1176,1178,1249
1614,54,1674,130
1106,2270,1385,2624
746,1466,903,1620
1206,134,1266,202
1509,2155,1558,2314
1101,1628,1339,1809
893,2108,1032,2354
448,2353,471,2677
1545,776,1642,1212
1113,752,1182,836
1288,2294,1406,2504
398,47,458,146
1297,2294,1371,2351
1288,2328,1406,2504
759,1717,916,1926
1135,1358,1425,1696
1549,1510,1592,1660
765,453,900,617
1273,2060,1440,2207
747,2378,1109,2676
1273,2087,1389,2207
798,46,865,146
1258,2084,1334,2207
174,1446,234,1482
1109,1055,1327,1267
179,1449,227,1478
1150,1055,1327,1226
1686,182,1745,210
1021,2389,1143,2565
912,250,1131,419
174,630,234,658
1453,2613,1575,2678
174,2238,234,2266
1384,239,1610,583
1134,1000,1188,1074
402,1733,427,1935
1134,1000,1181,1074
402,1801,416,1935
1149,1236,1317,1391
1123,2347,1385,2678
1128,682,1313,886
912,250,1131,416
912,250,1021,273
1189,348,1460,677
1516,2163,1599,2570
1516,2163,1597,2561
1109,1117,1296,1267
664,1668,725,1773
1224,1456,1425,1696
714,816,832,983
174,2270,234,2314
1453,1882,1567,2265
179,2278,227,2307
908,1339,945,1389
982,2112,1089,2240
598,46,658,146
1031,1808,1077,1853
1421,2031,1507,2110
1021,2450,1202,2574
607,94,655,123
1340,1105,1413,1286
1335,1050,1419,1137
1006,134,1066,202
1382,2141,1517,2284
746,1616,1018,1830
496,419,596,669
398,150,458,202
1210,1758,1409,2131
1005,633,1117,831
1025,633,1117,831
838,1078,1049,1510
1025,633,1104,758
1106,2347,1385,2624
1025,633,1066,685
771,617,990,885
838,1078,1049,1416
771,767,896,885
1332,2228,1431,2313
771,767,858,864
771,767,836,864
1150,1073,1252,1226
1209,700,1313,886
1222,1328,1465,1508
955,610,1044,717
760,816,1047,1089
465,2530,1157,2677
1184,635,1258,747
625,1668,809,1946
463,494,503,836
746,1616,959,1830
798,150,858,201
986,732,1040,792
1610,1807,1645,2677
1554,252,1641,983
1691,2263,1739,2292
1379,1675,1587,2455
747,2411,1109,2676
1239,1176,1362,1319
