0,0,7943,3
0,0,7535,2
3052,0,7535,2
0,0,3118,2
0,0,2793,2
3330,0,7535,2
6482,0,7535,2
3330,0,6506,2
5913,0,6506,2
6611,0,7535,2
6990,0,7535,2
3330,0,5915,2
4402,0,5915,2
3330,0,4414,2
3572,0,4414,2
4562,0,5915,2
4562,0,5218,2
139,0,2793,2
0,2,7701,3
311,0,2793,2
484,0,2793,2
5211,0,5915,2
643,0,2793,2
1718,0,2793,2
6071,0,6506,2
643,0,1723,2
643,0,1491,2
5419,0,5915,2
802,0,1491,2
3777,0,4414,2
1939,0,2793,2
6611,0,7003,2
1939,0,2555,2
3330,0,3578,2
7134,0,7535,2
504,2,7701,3
3489,2,7701,3
504,2,3489,3
3489,2,6200,3
1729,2,3489,3
6200,2,7701,3
4784,2,6200,3
3489,2,4784,3
504,2,1729,3
4562,0,5095,2
963,0,1491,2
2545,2,3489,3
6761,2,7701,3
5336,2,6200,3
4017,2,4784,3
1939,0,2313,2
963,0,1334,2
1089,2,1729,3
4562,0,4875,2
504,2,1089,3
5673,2,6200,3
6761,2,7257,3
0,0,146,2
0,2,504,3
139,0,314,2
311,0,490,2
484,0,643,2
504,2,773,3
643,0,804,2
773,2,1089,3
802,0,963,2
963,0,1115,2
1089,2,1456,3
1115,0,1334,2
1334,0,1491,2
1456,2,1729,3
1491,0,1723,2
1718,0,1939,2
1729,2,2545,3
1939,0,2147,2
2147,0,2313,2
2313,0,2555,2
2545,2,2793,3
2554,0,2793,2
2790,0,3118,2
2793,2,3489,3
3052,0,3331,2
3330,0,3463,2
3460,0,3578,2
3489,2,4017,3
3572,0,3780,2
3777,0,4139,2
4017,2,4265,3
4132,0,4414,2
4265,2,4784,3
4402,0,4562,2
4562,0,4707,2
4707,0,4875,2
4784,2,5336,3
4875,0,5095,2
5095,0,5218,2
5211,0,5419,2
5336,2,5673,3
5419,0,5763,2
5673,2,5989,3
5763,0,5915,2
5913,0,6090,2
5989,2,6200,3
6071,0,6298,2
6200,2,6761,3
6279,0,6506,2
6482,0,6618,2
6611,0,6721,2
6719,0,7003,2
6761,2,7033,3
6990,0,7135,2
7033,2,7257,3
7134,0,7411,2
7257,2,7701,3
7411,0,7535,2
7535,0,7943,3
