0,0,7730,3
2367,0,7730,3
2367,0,5408,3
0,0,2368,3
5408,0,7730,3
2367,0,4170,3
0,0,1354,3
5408,0,6703,3
4166,0,5408,3
6702,0,7730,3
1354,0,2368,3
2367,0,3351,3
3344,0,4170,3
548,0,1354,3
4632,0,5408,3
6006,0,6703,3
7119,0,7730,3
5408,0,6006,3
2367,0,2960,3
1788,0,2368,3
0,0,558,3
4166,0,4688,3
3344,0,3824,3
880,0,1354,3
4632,0,5097,3
1354,0,1788,3
6702,0,7122,3
6006,0,6419,3
7335,0,7730,3
2960,0,3351,3
4728,0,5097,3
2607,0,2960,3
3823,0,4170,3
2026,0,2368,3
548,0,880,3
5692,0,6006,3
5096,0,5408,3
5408,0,5696,3
6415,0,6703,3
1514,0,1788,3
1086,0,1354,3
3344,0,3610,3
4166,0,4419,3
2367,0,2608,3
1788,0,2027,3
6890,0,7122,3
2960,0,3190,3
3608,0,3824,3
880,0,1089,3
6702,0,6894,3
6415,0,6591,3
0,0,248,3
165,0,558,3
548,0,712,3
709,0,880,3
880,0,960,3
957,0,1089,3
1086,0,1221,3
1220,0,1354,3
1354,0,1578,3
1514,0,1658,3
1655,0,1788,3
1788,0,1936,3
1931,0,2027,3
2026,0,2224,3
2223,0,2368,3
2367,0,2488,3
2487,0,2608,3
2607,0,2794,3
2792,0,2960,3
2960,0,3048,3
3048,0,3190,3
3189,0,3351,3
3344,0,3456,3
3454,0,3610,3
3608,0,3703,3
3702,0,3824,3
3823,0,4001,3
4000,0,4170,3
4166,0,4328,3
4328,0,4419,3
4418,0,4688,3
4632,0,4914,3
4728,2,5040,3
4904,0,5097,3
5096,0,5224,3
5224,0,5408,3
5408,0,5551,3
5551,0,5696,3
5692,0,5863,3
5863,0,6006,3
6006,0,6183,3
6182,0,6419,3
6415,0,6504,3
6504,0,6591,3
6590,0,6703,3
6702,0,6810,3
6808,0,6894,3
6890,0,7038,3
7036,0,7122,3
7119,0,7339,3
7335,0,7567,3
7566,0,7730,3
